date,ADA,ALGO,ANKR,ARPA,ATOM,BAND,BAT,BCH,BEAM,BNB,BTC,CELR,CHZ,COS,CTXC,CVC,DASH,DENT,DOCK,DOGE,DUSK,ENJ,EOS,ETC,ETH,FET,FTM,FTT,FUN,GTO,HBAR,HOT,ICX,IOST,IOTA,IOTX,KAVA,KEY,LINK,LTC,MATIC,MFT,MITH,MTL,NEO,NKN,NULS,OMG,ONE,ONG,ONT,PERL,QTUM,REN,RLC,RVN,STX,TFUEL,THETA,TOMO,TROY,TRX,VET,VITE,WAN,WAVES,WIN,XLM,XMR,XRP,XTZ,ZEC,ZIL,ZRX
2020-11-29 08:00:00+00:00,0.16274,0.3179,0.00953,0.02336,5.452,6.0799,0.233,280.73,0.2777,29.5901,18090.44,0.00586,0.011701,0.0062,0.0852,0.08076,108.4,0.000211,0.011752,0.0034926,0.0502,0.14287,3.0164,6.3837,551.32,0.05086,0.01967,4.193,0.004071,0.00689,0.03374,0.0005831,0.4127,0.005937,0.3475,0.007606,1.6588,0.002521,13.2005,75.3,0.01856,0.002236,0.00584,0.3404,17.439,0.02162,0.2558,3.7937,0.00543,0.2984,0.5634,0.02053,2.758,0.31939,1.0023,0.01438,0.2333,0.009508,0.61383,0.6657,0.0027999,0.03067,0.015466,0.01624,0.3706,6.677,8.28e-05,0.19615,122.7,0.62144,2.3384,74.18,0.02947,0.412
2020-11-29 12:00:00+00:00,0.16659,0.3157,0.009484,0.02418,5.427,6.0171,0.2307,280.73,0.2773,29.8158,18119.97,0.00596,0.011728,0.00627,0.0865,0.08048,108.24,0.0002111,0.011648,0.0034503,0.05,0.14461,2.9657,6.2978,554.42,0.05058,0.01947,4.225,0.004035,0.00688,0.03396,0.0005802,0.416,0.00591,0.3412,0.007545,1.6747,0.00251,13.1794,75.38,0.01888,0.002237,0.00581,0.3393,17.44,0.02179,0.2551,3.8119,0.00533,0.2849,0.5691,0.02046,2.742,0.32,0.9905,0.01422,0.2338,0.009592,0.61538,0.6707,0.0028203,0.03064,0.015305,0.01612,0.3762,7.1197,8.259e-05,0.19689,122.88,0.61818,2.356,73.97,0.02942,0.4088
2020-11-29 16:00:00+00:00,0.1617,0.3105,0.00933,0.02421,5.338,5.9785,0.2288,279.17,0.2743,29.7512,18042.86,0.00553,0.01148,0.00622,0.0834,0.08033,104.81,0.0002129,0.011597,0.003417,0.0488,0.14132,2.9604,6.2329,551.79,0.049,0.01885,4.212,0.004021,0.00677,0.03355,0.0005653,0.4008,0.005823,0.3379,0.007379,1.6158,0.002486,13.0128,78.03,0.01854,0.002197,0.00573,0.3395,17.228,0.0216,0.2527,3.6836,0.00536,0.2708,0.5581,0.02014,2.664,0.31482,0.962,0.01384,0.2308,0.009327,0.59973,0.6495,0.0027402,0.03006,0.014777,0.01581,0.3563,6.9914,8.208e-05,0.19106,121.44,0.59301,2.3182,72.75,0.0289,0.4065
2020-11-29 20:00:00+00:00,0.16663,0.3171,0.009424,0.02485,5.429,6.1091,0.2363,285.04,0.2749,30.1045,18184.99,0.00571,0.011662,0.00631,0.085,0.08054,108.15,0.000214,0.011754,0.0034365,0.0496,0.14362,3.0311,6.3926,576.3,0.04992,0.01931,4.292,0.004054,0.00679,0.0337,0.0005733,0.4079,0.006002,0.3435,0.007539,1.6524,0.002501,13.38,78.91,0.01888,0.002254,0.00614,0.3415,17.684,0.02238,0.2503,3.7798,0.00541,0.2814,0.5682,0.02055,2.734,0.3214,0.9722,0.01408,0.2363,0.009457,0.61777,0.6659,0.0027887,0.03072,0.015151,0.01594,0.3615,7.0331,7.783e-05,0.19423,123.94,0.60543,2.3586,75.06,0.02928,0.4151
2020-11-30 00:00:00+00:00,0.16999,0.3259,0.009559,0.02491,5.588,6.1367,0.2375,292.8,0.2805,30.2782,18579.5,0.00576,0.01189,0.00645,0.087,0.08333,108.69,0.0002203,0.012058,0.0034768,0.0503,0.14656,3.1068,6.5995,588.03,0.05131,0.0208,4.533,0.004134,0.00693,0.03441,0.000585,0.4239,0.006114,0.3483,0.00763,1.6926,0.002556,14.0565,79.81,0.01917,0.002301,0.00608,0.3477,18.069,0.02285,0.2579,3.9024,0.00564,0.2798,0.584,0.02099,2.798,0.3318,0.9977,0.01438,0.2444,0.009803,0.62732,0.6873,0.0028596,0.03129,0.015496,0.01623,0.3638,7.2118,7.975e-05,0.20102,124.74,0.62927,2.4229,77.1,0.0301,0.4241
2020-11-30 04:00:00+00:00,0.16893,0.3269,0.009381,0.02424,5.535,6.2405,0.2349,288.92,0.2789,30.3118,18623.0,0.00578,0.011759,0.00644,0.0852,0.08042,113.34,0.0002115,0.012045,0.0035301,0.05,0.14354,3.0695,6.4872,585.17,0.05031,0.02065,4.529,0.00402,0.0069,0.0344,0.0005863,0.4177,0.006094,0.3484,0.007795,1.6618,0.00255,14.0168,79.24,0.01922,0.002292,0.00607,0.3418,17.894,0.02243,0.2561,3.8465,0.00549,0.2684,0.5742,0.02066,2.844,0.3267,0.9746,0.01439,0.2431,0.0096,0.61487,0.6717,0.0028,0.03107,0.015564,0.01611,0.3628,7.0452,7.938e-05,0.19792,123.85,0.62517,2.3999,76.01,0.02938,0.419
2020-11-30 08:00:00+00:00,0.16383,0.3212,0.00954,0.02429,5.461,6.1919,0.2333,288.53,0.2761,30.3121,18600.95,0.00568,0.011601,0.00643,0.0847,0.07921,115.38,0.0002093,0.011667,0.0034825,0.0497,0.14228,3.0698,6.4375,588.26,0.04987,0.0203,4.511,0.004021,0.00685,0.03365,0.0005812,0.4181,0.006005,0.3468,0.00782,1.6421,0.002531,13.8682,79.0,0.0188,0.002252,0.0061,0.3389,17.784,0.022,0.2523,3.8353,0.00538,0.2661,0.5686,0.0206,2.85,0.32253,0.9726,0.01428,0.2423,0.009467,0.61332,0.6762,0.00281,0.03082,0.015296,0.01593,0.3574,6.99,7.916e-05,0.19676,123.66,0.6237,2.3945,76.76,0.02828,0.4136
2020-11-30 12:00:00+00:00,0.16787,0.3243,0.009431,0.02326,5.522,6.1053,0.238,297.61,0.279,30.7409,19291.88,0.00567,0.012295,0.00634,0.085,0.07868,113.56,0.0002114,0.011406,0.0035267,0.0498,0.14352,3.1536,6.5696,596.33,0.05009,0.02036,4.548,0.004114,0.00679,0.03424,0.0005881,0.4254,0.006119,0.3468,0.007812,1.6504,0.002578,13.9487,84.25,0.019,0.002236,0.00593,0.3411,18.144,0.02168,0.2538,3.8486,0.00545,0.259,0.5794,0.0206,2.916,0.32641,0.9916,0.01435,0.2374,0.009497,0.61247,0.6815,0.0028397,0.03175,0.015442,0.0157,0.352,7.0088,7.955e-05,0.19832,127.0,0.63791,2.4449,76.74,0.02854,0.4178
2020-11-30 16:00:00+00:00,0.16806,0.3269,0.009495,0.02337,5.501,6.1979,0.2407,310.88,0.28,31.1715,19259.98,0.00569,0.012047,0.00628,0.086,0.08485,111.17,0.0002162,0.011726,0.003515,0.05,0.14607,3.2015,6.6908,602.39,0.05071,0.0208,4.596,0.004062,0.00687,0.03431,0.0005959,0.4377,0.006136,0.3473,0.007891,1.6706,0.002584,14.0757,85.64,0.01918,0.002265,0.00601,0.3442,18.224,0.02215,0.2585,3.8965,0.00548,0.2627,0.5897,0.02132,2.91,0.33297,1.0151,0.01438,0.2367,0.009664,0.63228,0.7002,0.0029733,0.03215,0.015661,0.01604,0.351,7.0592,8.025e-05,0.19948,127.16,0.64026,2.4696,77.16,0.02894,0.4234
2020-11-30 20:00:00+00:00,0.17204,0.3289,0.009648,0.02343,5.571,6.2369,0.2438,317.49,0.2811,31.4935,19695.87,0.00575,0.012177,0.00639,0.0859,0.08159,112.83,0.0002246,0.011671,0.003561,0.0503,0.14889,3.2615,6.7458,616.66,0.05069,0.02105,4.681,0.0042,0.00688,0.03456,0.0006355,0.4394,0.006207,0.3523,0.007966,1.6822,0.0026,14.2677,87.65,0.0196,0.00233,0.006,0.3481,18.577,0.02224,0.2636,3.9528,0.00559,0.2661,0.5979,0.02126,2.932,0.33615,1.0271,0.01457,0.242,0.009765,0.6428,0.7061,0.0030336,0.03236,0.015972,0.01624,0.3529,7.0841,7.973e-05,0.20295,130.65,0.66417,2.4914,78.91,0.02933,0.4292
2020-12-01 00:00:00+00:00,0.16829,0.3288,0.009837,0.02339,5.484,6.1582,0.2461,311.45,0.2771,31.2102,19419.74,0.00571,0.01206,0.00637,0.0849,0.08155,113.31,0.0002204,0.011769,0.0035199,0.05,0.14673,3.2485,6.8407,605.14,0.05024,0.02199,4.661,0.004133,0.00684,0.03439,0.0006299,0.439,0.006065,0.3452,0.007867,1.6695,0.002573,14.2045,88.25,0.01931,0.002438,0.00585,0.34,18.521,0.02205,0.2628,3.8783,0.00542,0.2557,0.5851,0.02171,2.922,0.33339,1.0395,0.01457,0.2409,0.009613,0.633,0.7137,0.002994,0.03253,0.015815,0.01593,0.352,6.7818,7.933e-05,0.1963,128.92,0.65175,2.4581,79.62,0.02903,0.4247
2020-12-01 04:00:00+00:00,0.1692,0.3418,0.010481,0.0246,5.661,6.4581,0.254,315.42,0.2856,31.6811,19515.63,0.00595,0.012904,0.00663,0.0848,0.09342,113.75,0.0002332,0.012454,0.0035703,0.051,0.15039,3.2784,6.808,610.8,0.0535,0.02301,4.681,0.004171,0.00721,0.03535,0.0006254,0.4599,0.006193,0.353,0.008041,1.7799,0.002654,14.5449,88.86,0.0199,0.002658,0.00612,0.3488,19.015,0.02205,0.2691,4.0297,0.00561,0.2526,0.6071,0.02216,2.98,0.34397,1.081,0.01485,0.2499,0.010227,0.65126,0.7484,0.0030322,0.03388,0.016455,0.0164,0.3685,7.0615,8.055e-05,0.20099,131.8,0.66196,2.5303,80.07,0.03104,0.4447
2020-12-01 08:00:00+00:00,0.16716,0.3335,0.009821,0.02361,5.578,6.2761,0.2499,306.6,0.2808,31.2767,19425.0,0.00588,0.012513,0.00655,0.083,0.08498,111.35,0.00023,0.011888,0.0034946,0.053,0.14742,3.2007,6.6887,615.93,0.05099,0.02183,4.661,0.004167,0.00714,0.03453,0.000624,0.4384,0.006197,0.3469,0.007833,1.7113,0.002633,14.3027,88.29,0.01934,0.002752,0.00619,0.3474,18.568,0.02185,0.2608,3.93,0.00547,0.2488,0.593,0.02179,2.923,0.33509,1.0263,0.01457,0.2448,0.009839,0.64476,0.72,0.0029948,0.03249,0.015798,0.01613,0.3639,6.9148,7.98e-05,0.19574,128.46,0.65621,2.4585,79.17,0.02938,0.4309
2020-12-01 12:00:00+00:00,0.16106,0.3182,0.009741,0.02323,5.393,6.1441,0.2431,302.2,0.2715,30.5841,19263.37,0.00581,0.012526,0.00643,0.0824,0.08748,108.67,0.0002272,0.01188,0.0034119,0.0507,0.14735,3.1135,6.4065,603.94,0.05025,0.02146,4.588,0.004093,0.00698,0.03501,0.0005989,0.4331,0.006108,0.3357,0.007818,1.6754,0.002624,13.9622,91.1,0.01893,0.002661,0.00583,0.3598,18.042,0.02182,0.2534,3.7747,0.00543,0.2787,0.5793,0.02125,2.808,0.3222,0.9859,0.01428,0.2411,0.00993,0.62021,0.7049,0.0029547,0.03136,0.015386,0.01615,0.3551,6.8917,8.044e-05,0.19015,128.94,0.63753,2.3711,77.95,0.0291,0.4138
2020-12-01 16:00:00+00:00,0.15758,0.3171,0.009428,0.02294,5.357,6.0765,0.2402,295.69,0.2697,30.4161,19069.79,0.0057,0.012132,0.00641,0.0815,0.08814,108.21,0.0002166,0.011665,0.0033748,0.0491,0.15109,3.0729,6.2359,599.5,0.04997,0.02103,4.554,0.004063,0.00697,0.03398,0.0005986,0.4232,0.00616,0.3346,0.00775,1.6686,0.002588,13.7733,88.85,0.01889,0.002668,0.0058,0.3537,17.843,0.02133,0.2568,3.7001,0.00536,0.2524,0.5714,0.02075,2.778,0.31749,0.9655,0.01415,0.2424,0.009845,0.60506,0.7019,0.0029247,0.03072,0.015171,0.01592,0.3551,6.8422,7.899e-05,0.18882,127.17,0.62595,2.429,77.91,0.02881,0.4071
2020-12-01 20:00:00+00:00,0.15562,0.3082,0.009438,0.02282,5.256,5.9278,0.2351,287.61,0.2657,30.1996,18764.96,0.00563,0.012092,0.0064,0.0812,0.08515,103.91,0.0002088,0.01175,0.0033211,0.0486,0.14642,2.9942,6.1466,585.26,0.04903,0.02044,4.495,0.004029,0.00685,0.03434,0.00059,0.4179,0.006059,0.3263,0.00764,1.6422,0.002451,13.3461,85.08,0.01863,0.002586,0.00558,0.3603,17.53,0.02138,0.2524,3.662,0.00531,0.2565,0.5575,0.02015,2.718,0.31162,0.9373,0.01404,0.2384,0.009941,0.61372,0.6963,0.0028495,0.03024,0.014737,0.01569,0.3511,6.8201,7.786e-05,0.18382,125.79,0.61088,2.3221,74.82,0.02796,0.3994
2020-12-02 00:00:00+00:00,0.1546,0.3015,0.009599,0.02274,5.261,6.0084,0.2332,286.41,0.2633,30.0812,18618.25,0.00552,0.012683,0.00588,0.0802,0.09343,101.24,0.0002105,0.011856,0.0033721,0.0483,0.14862,2.9882,6.1631,585.68,0.0495,0.02034,4.452,0.003998,0.00696,0.03458,0.0005828,0.416,0.006219,0.3242,0.007636,1.6519,0.002411,13.2053,84.76,0.01853,0.002473,0.0057,0.3564,17.434,0.02165,0.2546,3.6701,0.00541,0.2461,0.5636,0.02086,2.706,0.31633,0.9402,0.01396,0.2408,0.00987,0.61368,0.6986,0.0029,0.03035,0.0147,0.01577,0.3428,6.7405,7.797e-05,0.18049,126.14,0.61169,2.3139,74.48,0.0283,0.4053
2020-12-02 04:00:00+00:00,0.15877,0.3136,0.009622,0.02356,5.368,6.3217,0.2397,294.27,0.268,30.4144,19124.48,0.00566,0.012419,0.00611,0.0819,0.09794,106.26,0.0002155,0.012289,0.003427,0.0488,0.14855,3.0735,6.36,597.63,0.05073,0.021,4.537,0.0041,0.00697,0.03574,0.0005972,0.425,0.006253,0.3412,0.007939,1.7161,0.002475,13.6519,89.88,0.01932,0.002485,0.00576,0.3604,17.981,0.02181,0.2573,3.7391,0.00542,0.25,0.5758,0.02141,2.785,0.3185,0.9799,0.01434,0.2469,0.010158,0.63719,0.7214,0.0029434,0.03107,0.015307,0.01605,0.3512,6.9017,7.832e-05,0.18716,128.85,0.62722,2.3747,76.21,0.02987,0.4187
2020-12-02 08:00:00+00:00,0.15888,0.3158,0.009717,0.02402,5.389,6.3642,0.2403,294.42,0.272,30.5697,19127.31,0.00563,0.012672,0.00619,0.0837,0.1016,105.6,0.0002167,0.012251,0.0033964,0.0485,0.14937,3.0546,6.3196,598.62,0.05185,0.02143,4.526,0.004059,0.00705,0.03573,0.000597,0.4351,0.006266,0.3366,0.007787,1.6985,0.002464,13.8144,89.04,0.01933,0.002511,0.00592,0.3631,18.225,0.02204,0.261,3.7494,0.00536,0.2613,0.5825,0.02146,2.806,0.32513,0.9922,0.01424,0.2418,0.01015,0.63985,0.7212,0.0029627,0.03108,0.015448,0.01625,0.3532,7.3813,7.807e-05,0.18701,128.43,0.6246,2.3932,76.38,0.03076,0.4215
2020-12-02 12:00:00+00:00,0.15523,0.3162,0.009749,0.02372,5.335,6.3324,0.2408,288.88,0.2696,30.1875,18891.57,0.00557,0.012711,0.00617,0.0832,0.11879,104.75,0.0002161,0.012001,0.0033392,0.0512,0.15218,3.0182,6.1927,589.51,0.05132,0.022,4.436,0.004039,0.007,0.03694,0.0005888,0.434,0.006298,0.3348,0.007841,1.7045,0.002488,13.6488,86.46,0.01914,0.002496,0.00589,0.3668,17.947,0.02194,0.2611,3.7031,0.00532,0.2612,0.5651,0.02148,2.754,0.32466,0.9941,0.01419,0.2446,0.010177,0.64583,0.732,0.002905,0.03068,0.015724,0.01604,0.3496,7.1789,7.784e-05,0.18119,126.22,0.61264,2.362,74.68,0.03138,0.4219
2020-12-02 16:00:00+00:00,0.1571,0.3415,0.009884,0.02369,5.486,6.4296,0.242,291.05,0.2719,30.3138,19101.1,0.00572,0.01265,0.0061,0.0834,0.1255,105.64,0.0002197,0.012291,0.0033589,0.0509,0.15331,3.0365,6.2308,596.57,0.05239,0.02243,4.493,0.004082,0.00701,0.03843,0.000596,0.4327,0.006265,0.3403,0.007848,1.7718,0.002544,13.9234,87.1,0.01935,0.002527,0.00591,0.3736,18.069,0.02205,0.2595,3.8325,0.00535,0.2633,0.5756,0.02189,2.766,0.33928,1.0195,0.01428,0.2441,0.010361,0.63712,0.7546,0.0029611,0.03109,0.016289,0.01618,0.3522,7.1882,7.83e-05,0.18427,126.77,0.61836,2.3911,75.97,0.03191,0.4285
2020-12-02 20:00:00+00:00,0.15845,0.3411,0.009937,0.0241,5.51,6.5264,0.2422,294.15,0.2732,30.2875,19204.09,0.00566,0.012915,0.00631,0.0837,0.12626,105.23,0.0002284,0.012411,0.0033624,0.0516,0.16168,3.0565,6.2376,596.89,0.05272,0.02259,4.51,0.004131,0.00704,0.03785,0.0005979,0.4373,0.00634,0.3445,0.008093,1.7464,0.002549,13.9799,88.9,0.01932,0.00263,0.00599,0.3727,18.026,0.02216,0.2572,3.7916,0.0054,0.272,0.5768,0.02196,2.787,0.33865,0.9928,0.01423,0.2463,0.010823,0.63198,0.7465,0.0029382,0.03118,0.016405,0.01621,0.3565,7.0493,7.843e-05,0.18514,127.92,0.62972,2.3885,76.66,0.03114,0.427
2020-12-03 00:00:00+00:00,0.15774,0.3509,0.009726,0.02409,5.475,6.6582,0.2448,291.7,0.2787,30.2853,19087.0,0.00571,0.012688,0.00623,0.0833,0.115,106.03,0.0002271,0.012362,0.003415,0.0513,0.1578,3.0518,6.2004,595.24,0.05359,0.0229,4.479,0.004095,0.00716,0.0388,0.000599,0.4371,0.006328,0.3463,0.008003,1.8198,0.002521,13.8758,87.97,0.01933,0.002629,0.0061,0.384,18.256,0.02189,0.2552,3.7869,0.00534,0.2615,0.5754,0.02265,2.95,0.34239,1.0016,0.0149,0.2492,0.010477,0.63559,0.7499,0.0029391,0.03123,0.016327,0.01625,0.3596,7.0178,7.755e-05,0.18341,128.16,0.62185,2.4209,76.33,0.03185,0.4308
2020-12-03 04:00:00+00:00,0.15844,0.3468,0.009729,0.02342,5.441,6.88,0.2417,289.47,0.2759,30.206,19208.11,0.00575,0.012563,0.00617,0.0833,0.11631,105.48,0.0002221,0.012695,0.00338,0.051,0.1559,3.0483,6.2663,598.47,0.05414,0.02312,4.489,0.004117,0.00702,0.03825,0.0006017,0.4344,0.006309,0.352,0.007945,1.7969,0.002535,13.9337,88.11,0.01931,0.002552,0.00605,0.384,18.191,0.0221,0.2539,3.7582,0.00539,0.2581,0.5718,0.02216,2.964,0.34174,0.9974,0.01449,0.2447,0.010257,0.63795,0.755,0.0029471,0.03119,0.016455,0.01631,0.352,7.134,7.577e-05,0.18265,127.99,0.62306,2.4117,75.49,0.03165,0.4228
2020-12-03 08:00:00+00:00,0.16115,0.3489,0.009783,0.02354,5.491,6.9778,0.2451,293.61,0.2778,30.7115,19396.5,0.00582,0.01272,0.00626,0.0844,0.14305,107.12,0.0002278,0.012781,0.0035001,0.0539,0.15915,3.0974,6.3779,613.6,0.05493,0.02406,4.543,0.004169,0.00719,0.03842,0.0006133,0.4447,0.006344,0.3554,0.008,1.81,0.00257,13.9905,89.81,0.01978,0.002547,0.00607,0.3835,18.415,0.02228,0.2599,3.8243,0.00538,0.2627,0.5777,0.02197,2.896,0.34332,1.0115,0.01471,0.248,0.010639,0.64222,0.77,0.0029383,0.03169,0.016924,0.0165,0.3611,7.1638,7.684e-05,0.18425,129.59,0.62943,2.415,76.11,0.03341,0.4282
2020-12-03 12:00:00+00:00,0.16543,0.3485,0.009667,0.02384,5.483,6.96,0.2461,294.86,0.2776,30.642,19535.0,0.0057,0.012916,0.00626,0.0847,0.12795,107.5,0.000236,0.012574,0.0034725,0.0564,0.16015,3.1101,6.5061,618.92,0.05702,0.0234,4.59,0.004166,0.00719,0.03723,0.0006181,0.4446,0.006298,0.3516,0.008,1.784,0.002601,14.0948,90.35,0.02048,0.002612,0.00616,0.39,18.62,0.0222,0.2599,3.7884,0.00539,0.2585,0.586,0.02223,2.867,0.34402,1.0326,0.01487,0.246,0.010494,0.65037,0.7736,0.0029761,0.03177,0.017438,0.01655,0.3556,7.165,7.73e-05,0.18853,129.56,0.634,2.4365,76.2,0.03336,0.4331
2020-12-03 16:00:00+00:00,0.16601,0.3449,0.00965,0.02387,5.563,7.0629,0.2449,290.67,0.2734,30.418,19414.29,0.00564,0.012776,0.00622,0.0856,0.12245,106.56,0.0002642,0.012369,0.0034157,0.055,0.15819,3.0796,6.5235,613.76,0.05584,0.02301,4.569,0.004156,0.00724,0.03848,0.0006144,0.4428,0.006261,0.3489,0.007951,1.7626,0.002545,13.9479,88.43,0.02097,0.002608,0.00606,0.3877,18.679,0.02173,0.2572,3.7554,0.0053,0.255,0.5905,0.02174,2.843,0.34634,1.0369,0.01501,0.2469,0.011111,0.6559,0.7933,0.0030151,0.03143,0.01763,0.01636,0.3538,7.3919,7.546e-05,0.18485,130.51,0.63045,2.4194,75.74,0.03296,0.4286
2020-12-03 20:00:00+00:00,0.16398,0.3404,0.009637,0.02479,5.5,7.2824,0.2432,292.1,0.274,30.7065,19421.9,0.00562,0.013052,0.00628,0.0855,0.12103,107.54,0.000254,0.01233,0.003429,0.0557,0.15721,3.0803,6.587,615.85,0.05524,0.02284,4.593,0.004171,0.00745,0.03921,0.0006283,0.4402,0.006244,0.3489,0.007777,1.816,0.002572,13.9749,89.0,0.02078,0.002604,0.00603,0.3941,18.853,0.02191,0.2587,3.7903,0.00531,0.2601,0.5894,0.02176,2.877,0.35654,1.0518,0.01513,0.2459,0.011109,0.66365,0.7849,0.0030159,0.03166,0.017397,0.01652,0.3572,7.3857,7.616e-05,0.18436,133.54,0.63046,2.405,75.69,0.0336,0.4306
2020-12-04 00:00:00+00:00,0.1579,0.3486,0.009233,0.02424,5.337,6.8873,0.2389,284.98,0.2691,30.2819,19162.62,0.00549,0.012604,0.00618,0.0846,0.11834,105.68,0.0002468,0.012449,0.003379,0.0518,0.15035,3.028,6.3388,602.64,0.05351,0.02176,4.516,0.004085,0.00723,0.03735,0.00062,0.4178,0.006136,0.3388,0.007721,1.7183,0.002524,13.5619,86.74,0.02025,0.00254,0.00606,0.362,18.218,0.02147,0.259,3.6791,0.00534,0.2358,0.5673,0.02147,2.772,0.35462,1.0283,0.01496,0.2407,0.011225,0.66584,0.7855,0.0029391,0.03082,0.016819,0.01606,0.3493,7.3679,7.45e-05,0.18103,131.04,0.61101,2.3345,73.86,0.03327,0.417
2020-12-04 04:00:00+00:00,0.16034,0.3601,0.009387,0.02456,5.427,6.9184,0.2438,285.31,0.2703,30.2329,19283.94,0.00558,0.012784,0.00619,0.0855,0.11374,106.41,0.000248,0.012729,0.00341,0.054,0.15221,3.02,6.335,604.28,0.05486,0.02228,4.535,0.004125,0.00728,0.03739,0.0006219,0.4243,0.006213,0.3419,0.0078,1.7511,0.002537,13.6452,86.84,0.02041,0.002578,0.00607,0.368,18.309,0.02169,0.2711,4.0499,0.00535,0.2406,0.5735,0.02172,2.791,0.36006,1.0239,0.01498,0.2424,0.012064,0.69143,0.7843,0.0029702,0.03112,0.016977,0.01605,0.3529,7.7112,7.5e-05,0.18233,133.93,0.61662,2.3908,74.41,0.03395,0.4276
2020-12-04 08:00:00+00:00,0.1542,0.3452,0.008991,0.02387,5.277,6.6671,0.2403,285.51,0.2669,29.2931,18833.25,0.00536,0.01258,0.00607,0.0826,0.10926,103.39,0.0002261,0.012577,0.0032782,0.0515,0.1466,2.9895,6.2318,585.57,0.05214,0.02131,4.419,0.004009,0.00692,0.03578,0.0005925,0.4053,0.006154,0.3311,0.007577,1.636,0.002499,13.3185,84.19,0.01938,0.00246,0.00574,0.3475,17.768,0.02088,0.2555,3.7283,0.0052,0.2293,0.5609,0.02103,2.724,0.33985,0.9807,0.01446,0.233,0.01145,0.65613,0.7577,0.0028614,0.03043,0.016136,0.01558,0.3337,7.2769,7.476e-05,0.17371,131.03,0.59056,2.3196,73.28,0.03107,0.409
2020-12-04 12:00:00+00:00,0.15498,0.3572,0.009185,0.02446,5.306,6.8125,0.2414,288.44,0.2649,29.3938,18943.35,0.00539,0.012701,0.00607,0.0835,0.11159,103.85,0.0002347,0.012347,0.0033701,0.0517,0.14623,3.0003,6.2365,586.89,0.05312,0.02188,4.439,0.004046,0.00699,0.03619,0.0006004,0.4129,0.00627,0.3313,0.007568,1.6831,0.002612,13.2832,84.34,0.01957,0.002453,0.00581,0.3557,17.958,0.02114,0.258,3.826,0.00524,0.2311,0.5632,0.0212,2.684,0.3455,0.9847,0.01443,0.2343,0.012472,0.683,0.7531,0.0028934,0.03042,0.016385,0.01574,0.333,7.4305,7.607e-05,0.17181,131.39,0.5915,2.3352,72.79,0.03114,0.4113
2020-12-04 16:00:00+00:00,0.15622,0.3561,0.009258,0.024,5.321,6.8893,0.2391,289.17,0.2626,29.672,19038.73,0.00538,0.012444,0.00604,0.083,0.10975,104.15,0.0002377,0.012512,0.0033735,0.052,0.159,3.0044,6.23,590.83,0.05393,0.02198,4.459,0.00401,0.00698,0.03644,0.0005959,0.4151,0.006304,0.3302,0.007504,1.6792,0.002637,13.3162,83.97,0.01953,0.002439,0.00578,0.3592,18.006,0.02127,0.256,3.8277,0.0052,0.23,0.568,0.02095,2.684,0.34507,0.9793,0.0144,0.2347,0.012158,0.71254,0.7426,0.0028786,0.03039,0.016562,0.01578,0.3355,7.5898,7.563e-05,0.17135,131.79,0.57674,2.3394,73.14,0.03162,0.4111
2020-12-04 20:00:00+00:00,0.14781,0.3257,0.008938,0.02224,5.049,6.4215,0.2285,279.56,0.2593,29.0231,18650.52,0.00527,0.012229,0.00589,0.0802,0.10054,98.86,0.0002266,0.012415,0.003283,0.0495,0.14643,2.8456,5.9515,567.24,0.05021,0.02091,4.329,0.003835,0.00666,0.03522,0.0005814,0.3991,0.006009,0.322,0.007057,1.5887,0.002557,12.68,79.52,0.01885,0.002354,0.00559,0.3485,17.298,0.02096,0.2444,3.5286,0.00508,0.2186,0.5367,0.02,2.591,0.3194,0.9286,0.01384,0.2256,0.011875,0.66648,0.6909,0.0028332,0.02947,0.015698,0.01527,0.3164,7.227,7.33e-05,0.16154,126.57,0.55367,2.2767,69.01,0.02954,0.3928
2020-12-05 00:00:00+00:00,0.15096,0.3304,0.008995,0.02256,5.05,6.6447,0.2292,281.16,0.2621,29.1022,18818.85,0.00519,0.012365,0.00598,0.0813,0.10365,98.85,0.0002294,0.013339,0.0033201,0.0493,0.14883,2.8845,6.0345,575.9,0.05113,0.02127,4.371,0.003875,0.0068,0.03672,0.0005888,0.4066,0.00605,0.3303,0.007479,1.614,0.002541,12.921,80.49,0.01878,0.002365,0.00562,0.3493,17.58,0.02101,0.2461,3.606,0.00498,0.23,0.5448,0.01943,2.615,0.32742,0.9471,0.01449,0.2247,0.011999,0.6942,0.7087,0.0028496,0.02973,0.016344,0.01537,0.3262,7.5925,7.285e-05,0.16588,127.74,0.57159,2.252,70.1,0.03087,0.4011
2020-12-05 04:00:00+00:00,0.15536,0.3331,0.009232,0.02296,5.113,6.6264,0.2315,281.58,0.2606,29.144,18911.31,0.00536,0.012524,0.00606,0.0821,0.10878,99.96,0.0002328,0.013071,0.0033531,0.0502,0.151,2.9102,6.0461,585.01,0.05131,0.02158,4.405,0.003905,0.00682,0.03679,0.0005845,0.4094,0.006102,0.3335,0.00738,1.6437,0.002554,13.0632,81.86,0.019,0.002475,0.00564,0.3553,17.627,0.02124,0.2509,3.6395,0.00511,0.2319,0.5488,0.0198,2.643,0.33017,0.9566,0.01433,0.2286,0.011872,0.68855,0.7251,0.0028579,0.03001,0.016761,0.01562,0.3365,7.5487,7.317e-05,0.16862,128.49,0.57957,2.2862,70.71,0.03242,0.4062
